Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Key
Tennis,1984,Sports,0.48,0.11,1.56,0.02,2.17,Ten84Spo
Tennis,1989,Sports,0.75,0.3,0.9,0.04,1.99,Ten89Spo
Tenchu: Dark Secret,2006,Action,0.03,0.0,0.01,0.0,0.05,TenDarSec06Act
Tenchu: Fatal Shadows,2004,Action,0.09,0.07,0.0,0.02,0.19,TenFatSha04Act
Tenshou Gakuen Gekkouroku,2006,Adventure,0.0,0.0,0.04,0.0,0.04,TenGakGek06Adv
Tenkai Knights: Brave Battle,2014,Action,0.01,0.01,0.0,0.0,0.02,TenKniBraBat14Act
Tengai Makyo: Dai Yon no Mokushiroku,2006,Role-Playing,0.0,0.0,0.01,0.0,0.01,TenMakDaiYonnoMok06Rol
Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,1997,Role-Playing,0.0,0.0,0.26,0.0,0.26,TenMakDainoMok-TheApoIV97Rol
Tennis Masters Series 2003,2002,Sports,0.03,0.01,0.0,0.0,0.04,TenMasSer20002Spo
Tenchi Muyou! Ryoukouki Gokuraku,1995,Adventure,0.0,0.0,0.06,0.0,0.06,TenMuyRyoGok95Adv
Ten Pin Alley 2,2004,Sports,0.01,0.0,0.0,0.0,0.01,TenPinAll204Spo
Ten Pin Alley 2,2008,Sports,0.02,0.0,0.0,0.0,0.02,TenPinAll208Spo
Tenjin Ranman: Happy GO Lucky!!,2010,Adventure,0.0,0.0,0.01,0.0,0.01,TenRanHapGOLuc10Adv
Tenchu: Return From Darkness,2004,Action,0.16,0.05,0.0,0.01,0.21,TenRetFroDar04Act
Tenchu San Portable,2009,Action,0.0,0.0,0.01,0.0,0.01,TenSanPor09Act
Tenchu: Shadow Assassins,2008,Action,0.16,0.01,0.03,0.02,0.22,TenShaAss08Act
Tenchu: Shadow Assassins,2009,Action,0.03,0.03,0.05,0.01,0.12,TenShaAss09Act
Tenchu: Stealth Assassins,1997,Action,0.95,0.64,0.27,0.13,1.99,TenSteAss97Act
Tengen Toppa Gurren-Lagann,2007,Action,0.0,0.0,0.02,0.0,0.02,TenTopGur07Act
Tenchu: Wrath of Heaven,2003,Action,0.44,0.34,0.25,0.11,1.14,TenWraofHea03Act
Tenchu Z,2006,Action,0.27,0.02,0.02,0.03,0.34,TenZ06Act
Tennis no Oji-Sama: 2005 Crystal Drive,2004,Sports,0.0,0.0,0.05,0.0,0.05,TennoOji200CryDri04Spo
Tennis no Oji-Sama: Aim at The Victory!,2002,Sports,0.0,0.0,0.14,0.0,0.14,TennoOjiAimatTheVic02Spo
Tennis no Oji-Sama: Card Hunter,2007,Strategy,0.0,0.0,0.02,0.0,0.02,TennoOjiCarHun07Str
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006,Adventure,0.0,0.0,0.04,0.0,0.04,TennoOjiDokSur-SannoMys06Adv
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,2007,Sports,0.0,0.0,0.04,0.0,0.04,TennoOjiDokSur-UminoSec07Spo
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",2009,Sports,0.0,0.0,0.01,0.0,0.01,TennoOjiDounoOji-BoyBeGlo09Spo
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009,Sports,0.0,0.0,0.06,0.0,0.06,TennoOjiDounoOji-GirBeGra09Spo
Tennis no Oji-Sama: Driving Smash! Side King,2008,Sports,0.0,0.0,0.02,0.0,0.02,TennoOjiDriSmaSidKin08Spo
Tennis no Oji-Sama: Genius Boys Academy,2002,Sports,0.0,0.0,0.24,0.01,0.25,TennoOjiGenBoyAca02Spo
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,2011,Sports,0.0,0.0,0.08,0.0,0.08,TennoOjiGyuDokSur-UmitoYamnoLovPas11Spo
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2010,Sports,0.0,0.0,0.1,0.0,0.1,TennoOjiMotGaknoOuj-MorSweEdi10Spo
Terraria,2011,Action,0.0,0.13,0.0,0.02,0.15,Ter11Act
Terraria,2013,Action,0.0,0.01,0.09,0.0,0.11,Ter13Act
Terraria,2013,Action,0.35,0.31,0.0,0.06,0.72,Ter13Act
Terraria,2013,Action,0.07,0.26,0.09,0.07,0.49,Ter13Act
Terraria,2014,Action,0.0,0.05,0.01,0.01,0.06,Ter14Act
Terraria,2014,Action,0.0,0.04,0.0,0.0,0.04,Ter14Act
Terraria,2016,Action,0.0,0.02,0.0,0.0,0.03,Ter16Act
Terraria,2016,Action,0.0,0.03,0.04,0.0,0.08,Ter16Act
Terminator 3: Rise of the Machines,2003,Action,0.04,0.02,0.0,0.0,0.06,Ter3:RisoftheMac03Act
Terminator 3: Rise of the Machines,2003,Action,0.28,0.22,0.0,0.07,0.58,Ter3:RisoftheMac03Act
Terminator 3: Rise of the Machines,2003,Action,0.11,0.03,0.0,0.01,0.14,Ter3:RisoftheMac03Act
Terminator 3: The Redemption,2004,Shooter,0.02,0.0,0.0,0.0,0.02,Ter3:TheRed04Sho
Terminator 3: The Redemption,2004,Shooter,0.08,0.06,0.0,0.02,0.17,Ter3:TheRed04Sho
Terminator 3: The Redemption,2004,Shooter,0.05,0.01,0.0,0.0,0.06,Ter3:TheRed04Sho
Terranigma,1995,Role-Playing,0.0,0.0,0.09,0.0,0.09,Ter95Rol
Terminator Salvation,2009,Shooter,0.13,0.29,0.01,0.11,0.54,TerSal09Sho
Terminator Salvation,2009,Shooter,0.13,0.18,0.0,0.04,0.35,TerSal09Sho
Teslagrad,2015,Platform,0.0,0.01,0.0,0.0,0.01,Tes15Pla
Test Drive,2002,Racing,0.35,0.05,0.0,0.02,0.42,TesDri02Rac
Test Drive,2002,Racing,0.95,0.21,0.01,0.18,1.34,TesDri02Rac
Test Drive 4,1997,Racing,0.67,0.46,0.0,0.08,1.21,TesDri497Rac
Test Drive 5,1997,Racing,1.05,0.2,0.0,0.05,1.3,TesDri597Rac
Test Drive 6,1999,Racing,0.4,0.27,0.0,0.05,0.72,TesDri699Rac
Test Drive: Eve of Destruction,2004,Racing,0.07,0.02,0.0,0.0,0.09,TesDriEveofDes04Rac
Test Drive: Eve of Destruction,2004,Racing,0.11,0.09,0.0,0.03,0.23,TesDriEveofDes04Rac
Test Drive: Ferrari Legends,2012,Racing,0.04,0.0,0.0,0.0,0.05,TesDriFerLeg12Rac
Test Drive: Ferrari Legends,2012,Racing,0.04,0.0,0.0,0.0,0.04,TesDriFerLeg12Rac
Test Drive Le Mans,1999,Racing,0.03,0.02,0.0,0.0,0.05,TesDriLeMan99Rac
Test Drive: Off Road,1997,Racing,0.65,0.44,0.0,0.08,1.16,TesDriOffRoa97Rac
Test Drive Off-Road Wide Open,2001,Racing,0.15,0.03,0.0,0.01,0.18,TesDriOffWidOpe01Rac
Test Drive Unlimited,2006,Racing,0.23,0.04,0.02,0.03,0.32,TesDriUnl06Rac
Test Drive Unlimited,2007,Racing,0.08,0.28,0.0,0.15,0.51,TesDriUnl07Rac
Test Drive Unlimited,2007,Racing,0.0,0.02,0.0,0.0,0.02,TesDriUnl07Rac
Test Drive Unlimited 2,0,Racing,0.3,0.32,0.0,0.07,0.69,TesDriUnl20Rac
Test Drive Unlimited 2,0,Racing,0.16,0.35,0.01,0.12,0.64,TesDriUnl20Rac
Test Drive Unlimited 2,0,Racing,0.05,0.11,0.0,0.03,0.2,TesDriUnl20Rac
Tetris 2 (All region sales),1992,Puzzle,0.56,0.22,0.43,0.03,1.24,Tet2(Alregsal92Puz
Tetris 2 (weekly jp sales),1992,Puzzle,0.0,0.0,0.23,0.0,0.23,Tet2(wejpsal92Puz
Tetris 2 + Bombliss,1991,Puzzle,0.0,0.0,0.32,0.0,0.32,Tet2+Bom91Puz
Tetris 2,1993,Puzzle,0.62,0.13,0.21,0.02,0.98,Tet293Puz
Tetris,1988,Puzzle,2.97,0.69,1.81,0.11,5.58,Tet88Puz
Tetris,1989,Puzzle,23.2,2.26,4.22,0.58,30.26,Tet89Puz
Tetrisphere,1997,Puzzle,0.29,0.06,0.0,0.0,0.36,Tet97Puz
Tetris Attack,1995,Puzzle,0.0,0.0,0.15,0.0,0.15,TetAtt95Puz
Tetris Attack,1996,Puzzle,0.0,0.0,0.23,0.0,0.23,TetAtt96Puz
Tetris Axis,2011,Puzzle,0.2,0.13,0.06,0.03,0.43,TetAxi11Puz
Tetris DS,2006,Puzzle,0.64,0.07,1.35,0.08,2.13,TetDS06Puz
Tetris DX,1998,Puzzle,1.06,0.6,0.2,0.07,1.93,TetDX98Puz
Tetris Evolution,2007,Puzzle,0.08,0.02,0.0,0.01,0.11,TetEvo07Puz
Tetris Party Deluxe,2010,Puzzle,0.29,0.3,0.12,0.07,0.78,TetParDel10Puz
Tetris Party Deluxe,2010,Puzzle,0.34,0.17,0.02,0.05,0.58,TetParDel10Puz
Tetris Plus,1996,Puzzle,2.1,0.24,0.0,0.07,2.4,TetPlu96Puz
Tetris Ultimate,2014,Puzzle,0.0,0.01,0.0,0.0,0.01,TetUlt14Puz
Tetris Worlds (Online Edition),2003,Puzzle,0.15,0.04,0.0,0.01,0.2,TetWor(OnEdi03Puz
Tetris Worlds,2001,Puzzle,1.25,0.39,0.0,0.06,1.71,TetWor01Puz
Tetris Worlds,2002,Puzzle,0.17,0.04,0.0,0.01,0.22,TetWor02Puz
Tetris Worlds,2002,Puzzle,1.11,0.71,0.0,0.27,2.08,TetWor02Puz
Texas Hold 'Em Poker,2004,Misc,0.44,0.16,0.0,0.01,0.61,TexHol'EmPok04Mis
Texas Hold 'Em Poker DS,2005,Misc,0.03,0.0,0.0,0.0,0.04,TexHol'EmPokDS05Mis
That's So Raven,2004,Adventure,0.54,0.2,0.0,0.01,0.76,ThaSoRav04Adv
That's So Raven 2: Supernatural Style,2005,Adventure,0.37,0.14,0.0,0.01,0.52,ThaSoRav2:SupSty05Adv
That's So Raven: Psychic on the Scene,2006,Adventure,0.23,0.0,0.0,0.02,0.24,ThaSoRavPsyontheSce06Adv
The $1 Pyramid,2011,Misc,0.08,0.0,0.0,0.01,0.09,The$1Pyr11Mis
There,2002,Simulation,0.03,0.02,0.0,0.0,0.06,The02Sim
Theresia...,2008,Adventure,0.06,0.0,0.0,0.0,0.06,The08Adv
The 3rd Birthday,2010,Role-Playing,0.13,0.07,0.27,0.05,0.51,The3rdBir10Rol
The 7th Guest,1992,Adventure,0.01,0.77,0.0,0.0,0.78,The7thGue92Adv
The Activision Decathlon,1982,Sports,0.52,0.03,0.0,0.01,0.55,TheActDec82Spo
The Adventures of Cookie & Cream,2000,Puzzle,0.09,0.07,0.0,0.02,0.18,TheAdvofCoo&Cre00Puz
The Adventures of Darwin,2006,Strategy,0.01,0.0,0.03,0.0,0.04,TheAdvofDar06Str
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,0.22,0.06,0.0,0.01,0.28,TheAdvofJimNeuBoyGenAttoftheTwo04Act
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,0.24,0.19,0.0,0.06,0.5,TheAdvofJimNeuBoyGenAttoftheTwo04Act
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,0.36,0.13,0.0,0.01,0.5,TheAdvofJimNeuBoyGenAttoftheTwo04Act
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003,Action,0.09,0.02,0.0,0.0,0.11,TheAdvofJimNeuBoyGenJetFus03Act
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003,Action,0.25,0.09,0.0,0.01,0.35,TheAdvofJimNeuBoyGenJetFus03Act
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003,Action,0.21,0.16,0.0,0.05,0.42,TheAdvofJimNeuBoyGenJetFus03Act
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,2002,Action,0.19,0.07,0.0,0.0,0.26,TheAdvofJimNeuBoyGenvs.JimNeg02Act
The Adventures of Lomax,1996,Platform,0.01,0.01,0.0,0.0,0.03,TheAdvofLom96Pla
The Adventures of Tintin: The Game,2011,Action,0.07,0.14,0.0,0.03,0.25,TheAdvofTinTheGam11Act
The Adventures of Tintin: The Game,2011,Action,0.06,0.16,0.0,0.05,0.27,TheAdvofTinTheGam11Act
The Adventures of Tintin: The Game,2011,Action,0.05,0.09,0.0,0.02,0.15,TheAdvofTinTheGam11Act
The Adventures of Tintin: The Game,2011,Action,0.13,0.17,0.0,0.04,0.34,TheAdvofTinTheGam11Act
The Amazing Race,2010,Misc,0.13,0.0,0.0,0.01,0.14,TheAmaRac10Mis
The Amazing Spider-Man (Console Version),2012,Action,0.11,0.04,0.0,0.01,0.16,TheAmaSpi(CoVer12Act
The Amazing Spider-Man (Console Version),2012,Action,0.15,0.04,0.0,0.01,0.21,TheAmaSpi(CoVer12Act
The Amazing Spider-Man (Console Version),2012,Action,0.31,0.37,0.0,0.14,0.83,TheAmaSpi(CoVer12Act
The Amazing Spider-Man (Console Version),2012,Action,0.43,0.26,0.0,0.06,0.75,TheAmaSpi(CoVer12Act
The Amazing Spider-Man (Console Version),2012,Action,0.15,0.03,0.0,0.01,0.19,TheAmaSpi(CoVer12Act
The Amazing Spider-Man (Console Version),2013,Action,0.05,0.03,0.0,0.01,0.09,TheAmaSpi(CoVer13Act
The Amazing Spider-Man (DS & Mobile Versions),2009,Action,0.0,0.01,0.0,0.0,0.01,TheAmaSpi(DS&MobVer09Act
The Amazing Spider-Man 2 (2014),2014,Action,0.0,0.01,0.0,0.0,0.01,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.2,0.25,0.02,0.09,0.55,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.1,0.14,0.0,0.02,0.26,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.03,0.03,0.0,0.0,0.06,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.03,0.02,0.0,0.0,0.06,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.06,0.16,0.02,0.05,0.29,TheAmaSpi2(2014Act
The Amazing Spider-Man 2 (2014),2014,Action,0.12,0.07,0.0,0.02,0.21,TheAmaSpi2(2014Act
The Ant Bully,2006,Platform,0.09,0.02,0.0,0.0,0.12,TheAntBul06Pla
The Ant Bully,2006,Platform,0.08,0.0,0.0,0.01,0.09,TheAntBul06Pla
The Ant Bully,2006,Platform,0.03,0.01,0.0,0.0,0.04,TheAntBul06Pla
The Ant Bully,2006,Platform,0.05,0.04,0.0,0.01,0.1,TheAntBul06Pla
The Awakened Fate Ultimatum,2014,Role-Playing,0.0,0.0,0.02,0.0,0.02,TheAwaFatUlt14Rol
The BIGS,2007,Sports,0.18,0.08,0.0,0.0,0.27,TheBIG07Spo
The BIGS,2007,Sports,0.1,0.0,0.0,0.01,0.11,TheBIG07Spo
The BIGS,2007,Sports,0.25,0.19,0.0,0.06,0.51,TheBIG07Spo
The BIGS,2007,Sports,0.34,0.0,0.0,0.03,0.37,TheBIG07Spo
The BIGS,2007,Sports,0.15,0.0,0.0,0.01,0.16,TheBIG07Spo
The BIGS 2,2009,Sports,0.19,0.01,0.0,0.02,0.21,TheBIG209Spo
The BIGS 2,2009,Sports,0.09,0.0,0.0,0.01,0.1,TheBIG209Spo
The BIGS 2,2009,Sports,0.12,0.0,0.0,0.01,0.13,TheBIG209Spo
The BIGS 2,2009,Sports,0.26,0.01,0.0,0.02,0.29,TheBIG209Spo
The BIGS 2,2009,Sports,0.05,0.0,0.0,0.0,0.05,TheBIG209Spo
The BIGS 2,2009,Sports,0.1,0.08,0.0,0.03,0.2,TheBIG209Spo
The Backyardigans,2009,Adventure,0.24,0.0,0.0,0.02,0.26,TheBac09Adv
The Bachelor: The Videogame,2010,Misc,0.08,0.0,0.0,0.01,0.09,TheBacTheVid10Mis
The Bachelor: The Videogame,2010,Misc,0.1,0.0,0.0,0.01,0.11,TheBacTheVid10Mis
The Bard's Tale,2004,Role-Playing,0.1,0.08,0.0,0.03,0.21,TheBarTal04Rol
The Bard's Tale,2004,Role-Playing,0.08,0.02,0.0,0.0,0.1,TheBarTal04Rol
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,2007,Fighting,0.0,0.0,0.03,0.0,0.03,TheBatofYuuYuuHakShiAnkBuj12007Fig
The Beatles: Rock Band,2009,Misc,0.67,0.3,0.0,0.15,1.13,TheBeaRocBan09Mis
The Beatles: Rock Band,2009,Misc,0.97,0.23,0.0,0.11,1.31,TheBeaRocBan09Mis
The Beatles: Rock Band,2009,Misc,1.19,0.4,0.0,0.16,1.74,TheBeaRocBan09Mis
The Bee Game,2007,Adventure,0.17,0.0,0.0,0.01,0.19,TheBeeGam07Adv
The Berenstain Bears and the Spooky Old Tree,2005,Platform,0.03,0.01,0.0,0.0,0.05,TheBerBeaandtheSpoOldTre05Pla
The Bible Game,2005,Misc,0.1,0.08,0.0,0.03,0.2,TheBibGam05Mis
The Bible Game,2005,Misc,0.09,0.03,0.0,0.0,0.12,TheBibGam05Mis
The Bible Game,2005,Misc,0.03,0.01,0.0,0.0,0.05,TheBibGam05Mis
The Biggest Loser,2009,Sports,0.18,0.11,0.0,0.03,0.32,TheBigLos09Spo
The Biggest Loser,2009,Sports,0.87,0.12,0.0,0.09,1.08,TheBigLos09Spo
The Biggest Loser: Challenge,2010,Sports,0.49,0.13,0.0,0.05,0.67,TheBigLosCha10Spo
The Biggest Loser: Ultimate Workout,2010,Sports,0.73,0.1,0.0,0.06,0.9,TheBigLosUltWor10Spo
The Binding of Isaac,2012,Action,0.0,0.03,0.0,0.0,0.03,TheBinofIsa12Act
The Black Eyed Peas Experience,2011,Misc,0.39,0.2,0.0,0.06,0.65,TheBlaEyePeaExp11Mis
The Black Eyed Peas Experience,2011,Misc,0.2,0.1,0.0,0.03,0.33,TheBlaEyePeaExp11Mis
The Bombing Islands,1997,Platform,0.08,0.05,0.0,0.01,0.14,TheBomIsl97Pla
The Book of Unwritten Tales,2009,Adventure,0.0,0.08,0.0,0.02,0.11,TheBooofUnwTal09Adv
The Book of Unwritten Tales 2,2015,Adventure,0.0,0.06,0.0,0.01,0.07,TheBooofUnwTal215Adv
The Book of Unwritten Tales 2,2016,Adventure,0.0,0.01,0.0,0.0,0.01,TheBooofUnwTal216Adv
The Book of Unwritten Tales: The Critter Chronicles,2011,Action,0.0,0.05,0.0,0.01,0.06,TheBooofUnwTalTheCriChr11Act
The Bouncer,2000,Action,0.3,0.23,0.38,0.08,0.99,TheBou00Act
The Bureau: XCOM Declassified,2013,Shooter,0.08,0.16,0.0,0.05,0.29,TheBurXCODec13Sho
The Bureau: XCOM Declassified,2013,Shooter,0.0,0.05,0.0,0.01,0.05,TheBurXCODec13Sho
The Bureau: XCOM Declassified,2013,Shooter,0.1,0.12,0.0,0.02,0.24,TheBurXCODec13Sho
The Cages: Pro Style Batting Practice,2010,Sports,0.01,0.0,0.0,0.0,0.01,TheCagProStyBatPra10Spo
The Cat in the Hat,2005,Platform,0.27,0.1,0.0,0.01,0.38,TheCatintheHat05Pla
The Chase: Felix Meets Felicity,2009,Action,0.04,0.0,0.0,0.0,0.04,TheChaFelMeeFel09Act
The Cheetah Girls,2006,Misc,0.01,0.0,0.0,0.0,0.02,TheCheGir06Mis
The Cheetah Girls: Passport to Stardom,2008,Misc,0.18,0.0,0.0,0.01,0.2,TheCheGirPastoSta08Mis
The Cheetah Girls: Pop Star Sensations,2007,Misc,0.1,0.0,0.0,0.01,0.11,TheCheGirPopStaSen07Mis
The Chronicles of Narnia: Prince Caspian,2008,Action,0.31,0.02,0.0,0.03,0.36,TheChrofNarPriCas08Act
The Chronicles of Narnia: Prince Caspian,2008,Action,0.16,0.01,0.0,0.01,0.18,TheChrofNarPriCas08Act
The Chronicles of Narnia: Prince Caspian,2008,Action,0.19,0.01,0.0,0.02,0.21,TheChrofNarPriCas08Act
The Chronicles of Narnia: Prince Caspian,2008,Action,0.14,0.02,0.0,0.02,0.17,TheChrofNarPriCas08Act
The Chronicles of Narnia: Prince Caspian,2008,Action,0.2,0.15,0.0,0.05,0.4,TheChrofNarPriCas08Act
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,0.15,0.02,0.0,0.01,0.18,TheChrofNarTheLioTheWitandTheWar05Act
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,0.15,0.04,0.0,0.01,0.2,TheChrofNarTheLioTheWitandTheWar05Act
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,0.36,0.01,0.0,0.06,0.43,TheChrofNarTheLioTheWitandTheWar05Act
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0,Action,0.22,0.06,0.0,0.01,0.28,TheChrofNarTheLioTheWitandTheWar0Act
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0,Action,0.48,0.18,0.0,0.01,0.67,TheChrofNarTheLioTheWitandTheWar0Act
The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,0.12,0.1,0.0,0.04,0.25,TheChrofRidAssonDarAth09Sho
The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,0.16,0.1,0.0,0.03,0.29,TheChrofRidAssonDarAth09Sho
The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,0.0,0.01,0.0,0.0,0.01,TheChrofRidAssonDarAth09Sho
The Chronicles of Riddick: Escape from Butcher Bay,0,Shooter,0.32,0.11,0.0,0.02,0.45,TheChrofRidEscfroButBay0Sho
The Clique: Diss and Make Up,2009,Adventure,0.11,0.0,0.0,0.01,0.12,TheCliDisandMakUp09Adv
The Club,2008,Shooter,0.14,0.07,0.0,0.03,0.23,TheClu08Sho
The Club,2008,Shooter,0.15,0.1,0.0,0.02,0.27,TheClu08Sho
The Con,2005,Fighting,0.18,0.0,0.0,0.02,0.2,TheCon05Fig
The Conduit,2009,Shooter,0.29,0.23,0.0,0.06,0.58,TheCon09Sho
The Conveni 4,2006,Simulation,0.0,0.0,0.02,0.0,0.02,TheCon406Sim
The Conveni: Ano Machi wo Dokusen Seyo,1997,Simulation,0.0,0.0,0.3,0.02,0.32,TheConAnoMacwoDokSey97Sim
The Crew,2014,Racing,0.0,0.15,0.0,0.01,0.16,TheCre14Rac
The Crew,2014,Racing,0.06,0.18,0.0,0.02,0.26,TheCre14Rac
The Crew,2014,Racing,0.24,0.34,0.0,0.05,0.63,TheCre14Rac
The Crew,2014,Racing,0.34,1.08,0.03,0.26,1.7,TheCre14Rac
The Crew: Wild Run,2015,Action,0.0,0.08,0.0,0.01,0.09,TheCreWilRun15Act
The Crew: Wild Run,2015,Action,0.0,0.02,0.0,0.0,0.02,TheCreWilRun15Act
The Crew: Wild Run,2015,Action,0.0,0.02,0.0,0.0,0.02,TheCreWilRun15Act
The Crow: City of Angels,1997,Action,0.01,0.01,0.0,0.0,0.02,TheCroCitofAng97Act
The Croods: Prehistoric Party!,2013,Misc,0.01,0.01,0.0,0.0,0.03,TheCroPrePar13Mis
The Croods: Prehistoric Party!,2013,Misc,0.03,0.04,0.0,0.01,0.08,TheCroPrePar13Mis
The Croods: Prehistoric Party!,2013,Misc,0.03,0.07,0.0,0.01,0.11,TheCroPrePar13Mis
The Croods: Prehistoric Party!,2013,Misc,0.01,0.02,0.0,0.0,0.04,TheCroPrePar13Mis
The Cube,2012,Action,0.0,0.04,0.0,0.0,0.04,TheCub12Act
The Cursed Crusade,2011,Action,0.0,0.03,0.0,0.01,0.04,TheCurCru11Act
The Cursed Crusade,2011,Action,0.08,0.05,0.0,0.01,0.15,TheCurCru11Act
The Cursed Crusade,2011,Action,0.07,0.07,0.01,0.03,0.17,TheCurCru11Act
The Da Vinci Code,2006,Action,0.03,0.01,0.0,0.0,0.04,TheDaVinCod06Act
The Da Vinci Code,2006,Action,0.07,0.05,0.0,0.02,0.14,TheDaVinCod06Act
The Darkness,2007,Shooter,0.36,0.04,0.01,0.04,0.44,TheDar07Sho
The Darkness,2007,Shooter,0.2,0.34,0.0,0.13,0.67,TheDar07Sho
The Daring Game for Girls,0,Adventure,0.11,0.0,0.0,0.01,0.12,TheDarGamforGir0Adv
The Daring Game for Girls,0,Adventure,0.09,0.0,0.0,0.01,0.1,TheDarGamforGir0Adv
The Dark Hills of Cherai,2009,Puzzle,0.0,0.01,0.0,0.0,0.02,TheDarHilofChe09Puz
The Darkness II,2012,Shooter,0.1,0.03,0.0,0.01,0.14,TheDarII12Sho
The Darkness II,2012,Shooter,0.24,0.12,0.0,0.03,0.39,TheDarII12Sho
The Darkness II,2012,Shooter,0.14,0.14,0.0,0.05,0.33,TheDarII12Sho
The Dark Spire,2008,Role-Playing,0.04,0.0,0.0,0.0,0.05,TheDarSpi08Rol
The Destiny of Zorro,2009,Action,0.1,0.0,0.0,0.01,0.1,TheDesofZor09Act
The Dog Island,2007,Adventure,0.13,0.1,0.0,0.03,0.27,TheDogIsl07Adv
The Dog Island,2007,Adventure,0.35,0.01,0.0,0.03,0.39,TheDogIsl07Adv
Theatrhythm Dragon Quest,2015,Misc,0.0,0.0,0.15,0.0,0.15,TheDraQue15Mis
The Dukes of Hazzard II: Daisy Dukes It Out,0,Racing,0.17,0.11,0.0,0.02,0.3,TheDukofHazII:DaiDukItOut0Rac
The Dukes of Hazzard: Racing for Home,1999,Racing,0.99,0.16,0.0,0.04,1.19,TheDukofHazRacforHom99Rac
The Dukes of Hazzard: Return of the General Lee,2004,Racing,0.11,0.08,0.0,0.03,0.21,TheDukofHazRetoftheGenLee04Rac
The Dukes of Hazzard: Return of the General Lee,2004,Racing,0.06,0.02,0.0,0.0,0.08,TheDukofHazRetoftheGenLee04Rac
The Elder Scrolls III: Morrowind,2002,Role-Playing,2.09,0.63,0.03,0.11,2.86,TheEldScrIIIMor02Rol
The Elder Scrolls IV: Oblivion,2006,Role-Playing,0.01,0.2,0.0,0.05,0.26,TheEldScrIV:Obl06Rol
The Elder Scrolls IV: Oblivion,2006,Role-Playing,2.82,1.05,0.13,0.4,4.39,TheEldScrIV:Obl06Rol
The Elder Scrolls IV: Oblivion,2007,Role-Playing,1.69,0.87,0.14,0.42,3.12,TheEldScrIV:Obl07Rol
The Elder Scrolls Online,2014,Role-Playing,0.32,0.48,0.0,0.09,0.9,TheEldScrOnl14Rol
The Elder Scrolls Online,2015,Role-Playing,0.77,0.38,0.0,0.12,1.27,TheEldScrOnl15Rol
The Elder Scrolls Online,2015,Role-Playing,0.66,0.78,0.0,0.28,1.72,TheEldScrOnl15Rol
The Elder Scrolls V: Skyrim,2011,Role-Playing,5.03,2.86,0.1,0.85,8.84,TheEldScrV:Sky11Rol
The Elder Scrolls V: Skyrim,2011,Role-Playing,1.15,2.09,0.0,0.64,3.88,TheEldScrV:Sky11Rol
The Elder Scrolls V: Skyrim,2011,Role-Playing,2.55,2.71,0.25,1.05,6.56,TheEldScrV:Sky11Rol
The Evil Within,2014,Action,0.26,0.39,0.12,0.14,0.92,TheEviWit14Act
The Evil Within,2014,Action,0.09,0.16,0.0,0.02,0.27,TheEviWit14Act
The Evil Within,2014,Action,0.55,0.84,0.11,0.31,1.81,TheEviWit14Act
The Evil Within,2014,Action,0.25,0.2,0.01,0.04,0.5,TheEviWit14Act
The Evil Within,2014,Action,0.35,0.25,0.0,0.05,0.65,TheEviWit14Act
The Eye of Judgment,2007,Misc,0.28,0.0,0.02,0.03,0.34,TheEyeofJud07Mis
The Eye of Judgment: Legends,2010,Strategy,0.0,0.0,0.01,0.0,0.01,TheEyeofJudLeg10Str
